old,descrizione,predicted_label
AI,Oggetto della proposta è l’erogazione di servizi tecnologici avanzati ed innovativi finalizzati a progetto di test before invest di una piattaforma digitale cloud e relativa app mobile per la navigazione e sicurezza stradale.,ai
AI,Sviluppo di una piattaforma di monitoraggio dell?infrastruttura critica IPLOM (raffineria e oleodotti) che integri robotica autonoma adattiva con posizionamento satellitare resiliente ed earth observation. Un sistema di navigazione ibrida LiDAR/GNSS permette ad un UGV di operare continuativamente in ambienti complessi.  Dati da stazioni GNSS fisse integrati con analisi InSAR multitemporale su dati SAR garantiscono il monitoraggio della stabilità del tracciato dell?oleodotto.,ai
AI,Buono Formativo per partecipazione corso TECNICHE DI VALORIZZAZIONE DELL'INTELLIGENZA EMOTIVA PER LO SVILUPPO DELLE RISORSE UMANE,non_ai
AI,"Per realizzare l’iniziativa di Digital Manifacturing e di applicazione di soluzioni di intelligenza artificale attraverso la realizzazione di un sistema informatico e telematico di gestione aziendale, FLY SOLARTECH prevede una serie di investimenti volti a creare un ambiente digitale condivisio e interconnesso tra l’area di progettazione, produzione, gestione aziendale ed i servizi post vendita, affinchè l’azienda si sviluppi in un’ottica di Manifattura digitale.",ai
AI,"""Il progetto """"SICURA AI"""" di B4BI mira a implementare soluzioni avanzate di cybersecurity integrando líintelligenza artificiale nei processi di sviluppo software. Líobiettivo Ë migliorare la sicurezza delle applicazioni aziendali attraverso pratiche di sviluppo sicuro, monitoraggio delle vulnerabilit‡ e revisione automatizzata del codice. Grazie alla collaborazione con un fornitore esterno specializzato, B4BI adotter‡ strumenti di AI per l'analisi predittiva, che rileveranno potenziali minacce come SQL injection e cross-site scripting.
La proposta Ë strutturata con obiettivi chiari e un piano dettagliato delle attivit‡, incluse analisi di sicurezza delle applicazioni esistenti e implementazione di protocolli avanzati in tutte le fasi di sviluppo. Líuso dellíAI ridurr‡ il rischio di errori umani, accelerando il processo di revisione e migliorando líefficacia delle misure di sicurezza.
I benefici attesi includono un potenziamento delle competenze interne in cybersecurity, una maggiore efficienza operativa e un miglioramento della competitivit‡ di B4BI nel mercato della business intelligence. Il progetto rafforza la strategia aziendale di innovazione digitale e ottimizza i processi interni, riducendo i costi di gestione e migliorando il posizionamento competitivo dellíazienda.",ai
AI,"Sistema IoT urbanO di Regolazione automatica dei flussi idrici meteorici nelle caditoie e Monitoraggio predittivo dellÂ¿aria, con tecniche di AI in ambiente Cloud 5G.Â¿   -  STORM Cloud 5G",ai
AI,Sviluppo di una piattaforma di monitoraggio dell?infrastruttura critica IPLOM (raffineria e oleodotti) che integri robotica autonoma adattiva con posizionamento satellitare resiliente ed earth observation. Un sistema di navigazione ibrida LiDAR/GNSS permette ad un UGV di operare continuativamente in ambienti complessi.  Dati da stazioni GNSS fisse integrati con analisi InSAR multitemporale su dati SAR garantiscono il monitoraggio della stabilità del tracciato dell?oleodotto.,ai
AI,"In un contesto nazionale e internazionale caratterizzato da crescenti minacce alla sicurezza delle infrastrutture critiche, il progetto MIRAGE nasce per rispondere alle esigenze del sistema elettrico nazionale, considerato un pilastro fondamentale per l’economia del Paese. Al contempo, affronta le sfide legate alla protezione fisica dei magazzini logistici.  
Nello specifico il progetto MIRAGE propone una soluzione innovativa per la sorveglianza continua degli asset fisici energetici attraverso l'implementazione di una flotta di robot autonomi e una piattaforma di controllo remoto. I robot, dotati di telecamere, termocamere e sensori avanzati come LIDAR monitoreranno spazi e apparecchiature, segnalando tempestivamente anomalie e intrusioni. La piattaforma di controllo remoto permetterà una gestione centralizzata e in tempo reale dei robot, garantendo una risposta rapida e efficiente alle segnalazioni. Questa soluzione innovativa mira a migliorare la sicurezza e l'efficienza nella gestione degli impianti energetici, migliorando tempestività e accuratezza nel rilevamento delle anomalie e costi operativi. Inoltre, prevede l'integrazione di tecnologie di connettività avanzata per una trasmissione sicura dei dati raccolti dai robot. La combinazione di robot autonomi e piattaforma di c",ai
AI,"Corso a commessa - ""AI & Prompt Engineering: Ottimizzare l’uso dell’Intelligenza
Artificiale in ShopFully """,ai
AI,"Molecular profiling by liquid biopsy for clinical characterization, classification and stratification of polygenic disease, cancer and tumor aggressiveness and assessment of response to therapy.",non_ai
AI,"GARLIC: Generative AI for Real-time Learning in Intelligent Collaboration – Assistente vocale AI per
l’industria manifatturiera internazionale",ai
AI,"Il progetto vuole migliorare la sicurezza e l?operatività in un porto tramite l?uso di dati satellitari, GNSS e tecnologie digitali. Il progetto prevede tre linee di intervento per:  1) migliorare la sicurezza della navigazione attraverso l?uso di un algoritmo di AI,  2) la protezione dei lavoratori con l?implementazione di dispositivi indossabili e il tracciamento dei mezzi, 3) il monitoraggio batimetrico del porto per migliorare la pianificazione degli interventi di manutenzione.",ai
AI,Introduzione dell'assistente virtuale umanoide (Virtual e-learning assistant module) nel settore dell’e-learning,non_ai
AI,SOWING MACHINE FOR DISTRIBUTING SEEDS ON THE GROUND AND METHOD FOR OPERATING SAID MACHINE,non_ai
AI,I DIRIGENTI DESIDERANO PARTECIPARE AL SEMINARIO INCENTRATO SUL TEMA DELL'INTELLIGENZA ARITIFICIALE E COME QUESTA PUO' AGEVOLARE I PROCESSI AZIENDALI,ai
AI,Adozione di un SGSL sul lavoro Certificato UNI ISO 45001: 2023 Sistema certificato da un organismo accreditato presso un ente di accreditamento firmatario degli accordi EA/MLA e/o IAF/MLA.,non_ai
AI,"Sistema IoT supportato da modelli di monitoraggio e predittivi dotati di I.A. utili al servizio della telemedicina, del telecontrollo e della teleassistenza nei pazienti cardiopatici (@thena).",ai
AI,"La finalità del progetto è un'evoluzione di una cella robotizzata esistente per migliorarne l'usabilità in ambito industriale. Parliamo quindi di una cella che serve ad ordinare dei particolari alla rinfusa e per alimentare con gli stessi particolari delle linee di produzione situate a valle della cella.
Effedi Automation srl ha rilevato l'esigenza di mercato di raggiungere un alto grado di flessibilità in termini di riduzione dei tempi di set up “cambio formato” e di impegno dei tecnici che usano questa tipologia di macchine . L'idea è quella di fare in modo che la macchina sia autonoma innanzitutto nel riconoscere la tipologia di oggetto, e successivamente che vengano automatizzate altre operazioni  come ad esempio quella di individuare come afferrare l'oggetto, decidere  che tipologia di utensile usare, ed infine capire in che maniera il robot deve manipolare l'oggetto.",ai
AI,"The project enhances road safety and traffic management using a pipeline of privacy-preserving cameras, Sony's IMX500, for intelligent sensing and real-time monitoring.",non_ai
AI,SIRIO - SISTEMA INTELLIGENTE ROBOTICO PER LÂ¿ISPEZIONE OTTICA,non_ai
AI,"Oggetto della proposta è l'erogazione di servizi di consulenza mirata all'innovazione tecnologica dei processi aziendali, con l'obiettivo di ottimizzare i modello organizzativi e supportare la digitalizzazione dei reparti tramite l'adozione di strumenti avanzati di inteligenza artificiale generativa",ai
AI,Ottimizzazione della Logistica della catena del Freddo attraverso lÂ¿interazione tra AI e IoT,ai
AI,Innovative Diagnosi della salute delle OSSA tramite intelligenza  artificiale,ai
AI,Sviluppo di una piattaforma di monitoraggio dell?infrastruttura critica IPLOM (raffineria e oleodotti) che integri robotica autonoma adattiva con posizionamento satellitare resiliente ed earth observation. Un sistema di navigazione ibrida LiDAR/GNSS permette ad un UGV di operare continuativamente in ambienti complessi.  Dati da stazioni GNSS fisse integrati con analisi InSAR multitemporale su dati SAR garantiscono il monitoraggio della stabilità del tracciato dell?oleodotto.,ai
AI,DEVICE AND PROCESS OF CONTROL OF THE LENGHT OF NEEDLEFUL IN SEWING MACHINES WITH RUNNING STITCH,non_ai
AI,"The project enhances road safety and traffic management using a pipeline of privacy-preserving cameras, Sony's IMX500, for intelligent sensing and real-time monitoring.",ai
AI,"Il progetto ha come obiettivo Migliorare la caratterizazione e reporting dello stato e delle tendenze degli habitat
e della biodiversità vegetale in Europa utilizzando le serie temporali disponibili. Stabilire una pipeline per la
raccolta di tali serie temporali in futuro. Migliorare la standardizzazione e l'utilizzabilità pratica per i
conservation-managers e i decision-makers",non_ai
AI,"Il progetto ha come obiettivo Migliorare la caratterizazione e reporting dello stato e delle tendenze degli habitat
e della biodiversità vegetale in Europa utilizzando le serie temporali disponibili. Stabilire una pipeline per la
raccolta di tali serie temporali in futuro. Migliorare la standardizzazione e l'utilizzabilità pratica per i
conservation-managers e i decision-makers;",non_ai
AI,"Sistema IoT urbanO di Regolazione automatica dei flussi idrici meteorici nelle caditoie e Monitoraggio predittivo dellÂ¿aria, con tecniche di AI in ambiente Cloud 5G.Â¿   -  STORM Cloud 5G",ai
AI,"In un contesto nazionale e internazionale caratterizzato da crescenti minacce alla sicurezza delle infrastrutture critiche, il progetto MIRAGE nasce per rispondere alle esigenze del sistema elettrico nazionale, considerato un pilastro fondamentale per l’economia del Paese. Al contempo, affronta le sfide legate alla protezione fisica dei magazzini logistici.  
Nello specifico il progetto MIRAGE propone una soluzione innovativa per la sorveglianza continua degli asset fisici energetici attraverso l'implementazione di una flotta di robot autonomi e una piattaforma di controllo remoto. I robot, dotati di telecamere, termocamere e sensori avanzati come LIDAR monitoreranno spazi e apparecchiature, segnalando tempestivamente anomalie e intrusioni. La piattaforma di controllo remoto permetterà una gestione centralizzata e in tempo reale dei robot, garantendo una risposta rapida e efficiente alle segnalazioni. Questa soluzione innovativa mira a migliorare la sicurezza e l'efficienza nella gestione degli impianti energetici, migliorando tempestività e accuratezza nel rilevamento delle anomalie e costi operativi. Inoltre, prevede l'integrazione di tecnologie di connettività avanzata per una trasmissione sicura dei dati raccolti dai robot. La combinazione di robot autonomi e piattaforma di c",ai
AI,SIRIO - SISTEMA INTELLIGENTE ROBOTICO PER LÂ¿ISPEZIONE OTTICA,non_ai
AI,"Oggetto della proposta è l’erogazione di servizi tecnologici avanzati ed innovativi finalizzati alla prototipazione di 
algoritmi AI a supporto della gestione servizi.",ai
AI,"In un contesto nazionale e internazionale caratterizzato da crescenti minacce alla sicurezza delle infrastrutture critiche, il progetto MIRAGE nasce per rispondere alle esigenze del sistema elettrico nazionale, considerato un pilastro fondamentale per l’economia del Paese. Al contempo, affronta le sfide legate alla protezione fisica dei magazzini logistici.  
Nello specifico il progetto MIRAGE propone una soluzione innovativa per la sorveglianza continua degli asset fisici energetici attraverso l'implementazione di una flotta di robot autonomi e una piattaforma di controllo remoto. I robot, dotati di telecamere, termocamere e sensori avanzati come LIDAR monitoreranno spazi e apparecchiature, segnalando tempestivamente anomalie e intrusioni. La piattaforma di controllo remoto permetterà una gestione centralizzata e in tempo reale dei robot, garantendo una risposta rapida e efficiente alle segnalazioni. Questa soluzione innovativa mira a migliorare la sicurezza e l'efficienza nella gestione degli impianti energetici, migliorando tempestività e accuratezza nel rilevamento delle anomalie e costi operativi. Inoltre, prevede l'integrazione di tecnologie di connettività avanzata per una trasmissione sicura dei dati raccolti dai robot. La combinazione di robot autonomi e piattaforma di c",ai
AI,Il progetto prevede la costruzione di un modello di simulazione (Digital Twin) dello stabilimento di ArcelorMittal allo scopo di verificare le performance di processo e valutare in maniera quantitativa l’effetto di possibili investimenti.,non_ai
AI,"Sistema IoT supportato da modelli di monitoraggio e predittivi dotati di I.A. utili al servizio della telemedicina, del telecontrollo e della teleassistenza nei pazienti cardiopatici (@thena).",ai
AI,Corso di formazione: Intelligenza comportamentale e strategie di negoziazione,non_ai
AI,“De-Bombing the EU” - Lo sviluppo di una piattaforma robotica terrestre autonoma per il rilevamento e la classificazione di ordigni inesplosi,ai
AI,Sviluppo di una piattaforma di monitoraggio dell?infrastruttura critica IPLOM (raffineria e oleodotti) che integri robotica autonoma adattiva con posizionamento satellitare resiliente ed earth observation. Un sistema di navigazione ibrida LiDAR/GNSS permette ad un UGV di operare continuativamente in ambienti complessi.  Dati da stazioni GNSS fisse integrati con analisi InSAR multitemporale su dati SAR garantiscono il monitoraggio della stabilità del tracciato dell?oleodotto.,non_ai
